X,Y,Z,Red,Green,Blue,Classification,Classification Name
315000.29,6397921.56,35.40,0,0,0,1,Unclassified
315000.35,6397923.29,36.35,0,0,0,1,Unclassified
315000.50,6397906.82,33.69,0,0,0,2,Ground
315000.19,6397906.08,36.84,0,0,0,1,Unclassified
315000.25,6397903.93,34.03,0,0,0,2,Ground
315000.05,6397897.07,34.35,0,0,0,2,Ground
315000.18,6397898.51,34.25,0,0,0,2,Ground
315000.12,6397900.65,37.05,0,0,0,1,Unclassified
315000.19,6397902.29,37.79,0,0,0,1,Unclassified
315000.46,6397905.13,37.33,0,0,0,1,Unclassified
315000.52,6397885.32,35.32,0,0,0,2,Ground
315000.42,6397883.80,34.96,0,0,0,2,Ground
315000.31,6397882.32,34.83,0,0,0,2,Ground
315000.21,6397880.85,34.64,0,0,0,2,Ground
315000.09,6397879.44,34.72,0,0,0,2,Ground
315000.14,6397876.38,34.59,0,0,0,2,Ground
315000.25,6397877.82,34.66,0,0,0,1,Unclassified
315000.36,6397879.27,34.79,0,0,0,2,Ground
315000.48,6397880.69,34.72,0,0,0,2,Ground
315000.42,6397867.78,39.70,0,0,0,1,Unclassified
315000.13,6397867.11,42.59,0,0,0,1,Unclassified
315000.03,6397865.68,42.42,0,0,0,1,Unclassified
315000.49,6397861.82,32.81,0,0,0,2,Ground
315000.39,6397860.38,32.65,0,0,0,2,Ground
315000.27,6397859.02,32.76,0,0,0,2,Ground
315000.14,6397857.70,33.01,0,0,0,2,Ground
315000.02,6397856.33,33.10,0,0,0,2,Ground
315000.08,6397853.23,33.07,0,0,0,2,Ground
315000.20,6397854.59,32.97,0,0,0,2,Ground
315000.31,6397855.99,33.03,0,0,0,2,Ground
315000.42,6397857.37,33.00,0,0,0,2,Ground
315000.31,6397865.38,42.57,0,0,0,1,Unclassified
315000.44,6397866.69,42.25,0,0,0,1,Unclassified
315000.49,6397847.08,39.63,0,0,0,1,Unclassified
315000.47,6397845.32,38.08,0,0,0,1,Unclassified
315000.20,6397842.86,39.04,0,0,0,1,Unclassified
315000.50,6397841.54,34.04,0,0,0,2,Ground
315000.13,6397841.35,38.43,0,0,0,1,Unclassified
315000.18,6397839.32,35.84,0,0,0,2,Ground
315000.06,6397834.63,36.34,0,0,0,2,Ground
315000.17,6397835.96,36.36,0,0,0,2,Ground
315000.16,6397837.86,38.45,0,0,0,1,Unclassified
315000.41,6397838.57,36.08,0,0,0,2,Ground
315000.44,6397842.07,39.13,0,0,0,1,Unclassified
315000.23,6397826.15,41.20,0,0,0,1,Unclassified
315000.43,6397823.41,35.94,0,0,0,1,Unclassified
315000.37,6397821.91,35.27,0,0,0,2,Ground
315000.28,6397820.53,34.99,0,0,0,2,Ground
315000.17,6397819.24,35.00,0,0,0,2,Ground
315000.08,6397817.86,34.73,0,0,0,2,Ground
315000.07,6397814.05,34.78,0,0,0,2,Ground
315000.18,6397815.34,34.77,0,0,0,2,Ground
315000.28,6397816.65,34.85,0,0,0,2,Ground
315000.39,6397817.91,34.74,0,0,0,2,Ground
315000.48,6397819.29,35.05,0,0,0,1,Unclassified
315000.15,6397824.46,44.43,0,0,0,1,Unclassified
315000.34,6397825.36,43.01,0,0,0,1,Unclassified
315000.27,6397800.84,37.70,0,0,0,1,Unclassified
315000.47,6397799.85,34.23,0,0,0,2,Ground
315000.17,6397799.61,37.74,0,0,0,1,Unclassified
315000.38,6397798.55,34.03,0,0,0,2,Ground
315000.29,6397797.27,33.89,0,0,0,2,Ground
315000.18,6397796.04,33.93,0,0,0,2,Ground
315000.09,6397794.79,33.87,0,0,0,2,Ground
315000.04,6397791.00,34.07,0,0,0,2,Ground
315000.15,6397792.21,34.00,0,0,0,2,Ground
315000.24,6397793.44,33.97,0,0,0,2,Ground
315000.35,6397794.64,33.88,0,0,0,2,Ground
315000.44,6397795.90,33.94,0,0,0,2,Ground
315000.07,6397799.53,42.29,0,0,0,1,Unclassified
315000.36,6397798.07,37.20,0,0,0,1,Unclassified
315000.41,6397799.59,38.19,0,0,0,1,Unclassified
315000.21,6397786.92,44.28,0,0,0,1,Unclassified
315000.10,6397785.75,44.38,0,0,0,1,Unclassified
315000.16,6397783.73,41.57,0,0,0,1,Unclassified
315000.15,6397782.16,40.26,0,0,0,1,Unclassified
315000.47,6397780.51,34.62,0,0,0,2,Ground
315000.09,6397780.79,39.63,0,0,0,1,Unclassified
315000.36,6397779.39,34.87,0,0,0,2,Ground
315000.17,6397778.68,36.53,0,0,0,1,Unclassified
315000.16,6397777.04,34.98,0,0,0,2,Ground
315000.06,6397775.88,35.00,0,0,0,2,Ground
315000.05,6397772.80,34.70,0,0,0,2,Ground
315000.14,6397774.00,34.79,0,0,0,2,Ground
315000.23,6397775.24,35.00,0,0,0,2,Ground
315000.33,6397776.41,34.95,0,0,0,2,Ground
315000.42,6397777.60,34.99,0,0,0,2,Ground
315000.46,6397779.12,36.11,0,0,0,1,Unclassified
315000.32,6397781.50,40.20,0,0,0,1,Unclassified
315000.12,6397784.22,45.44,0,0,0,1,Unclassified
315000.20,6397785.51,45.74,0,0,0,1,Unclassified
315000.38,6397786.27,44.25,0,0,0,1,Unclassified
315000.49,6397787.43,44.11,0,0,0,1,Unclassified
315000.45,6397772.12,49.76,0,0,0,1,Unclassified
315000.41,6397770.71,48.91,0,0,0,1,Unclassified
315000.36,6397769.35,48.16,0,0,0,1,Unclassified
315000.25,6397768.32,48.52,0,0,0,1,Unclassified
315000.27,6397766.57,46.46,0,0,0,1,Unclassified
315000.16,6397765.59,46.94,0,0,0,1,Unclassified
315000.08,6397764.36,46.62,0,0,0,1,Unclassified
315000.27,6397761.74,41.67,0,0,0,1,Unclassified
315000.12,6397760.89,42.56,0,0,0,1,Unclassified
315000.51,6397758.81,35.69,0,0,0,2,Ground
315000.43,6397757.64,35.52,0,0,0,2,Ground
315000.33,6397756.55,35.61,0,0,0,2,Ground
315000.22,6397755.50,35.85,0,0,0,1,Unclassified
315000.08,6397754.68,36.80,0,0,0,1,Unclassified
315000.03,6397753.38,36.15,0,0,0,2,Ground
315000.07,6397752.33,36.67,0,0,0,2,Ground
315000.19,6397753.29,36.20,0,0,0,2,Ground
315000.30,6397754.29,35.87,0,0,0,2,Ground
315000.39,6397755.39,35.81,0,0,0,2,Ground
315000.50,6397756.43,35.59,0,0,0,2,Ground
315000.08,6397760.29,44.66,0,0,0,1,Unclassified
315000.27,6397760.91,43.02,0,0,0,1,Unclassified
315000.47,6397761.42,41.01,0,0,0,1,Unclassified
315000.21,6397764.46,47.33,0,0,0,1,Unclassified
315000.32,6397765.50,47.10,0,0,0,1,Unclassified
315000.38,6397766.80,47.66,0,0,0,1,Unclassified
315000.49,6397767.85,47.38,0,0,0,1,Unclassified
315000.47,6397752.65,48.63,0,0,0,1,Unclassified
315000.29,6397750.52,48.72,0,0,0,1,Unclassified
315000.06,6397747.09,48.03,0,0,0,1,Unclassified
315000.49,6397741.57,37.09,0,0,0,2,Ground
315000.39,6397740.57,37.27,0,0,0,2,Ground
315000.30,6397739.54,37.36,0,0,0,2,Ground
315000.20,6397738.55,37.58,0,0,0,2,Ground
315000.04,6397737.98,39.11,0,0,0,1,Unclassified
315000.06,6397736.08,39.78,0,0,0,1,Unclassified
315000.17,6397736.98,39.34,0,0,0,1,Unclassified
315000.20,6397738.31,40.28,0,0,0,1,Unclassified
315000.35,6397737.52,37.73,0,0,0,2,Ground
315000.44,6397738.54,37.65,0,0,0,2,Ground
315000.38,6397745.05,45.01,0,0,0,1,Unclassified
315000.31,6397746.98,47.83,0,0,0,1,Unclassified
315000.52,6397724.78,41.89,0,0,0,1,Unclassified
315000.43,6397723.80,41.92,0,0,0,1,Unclassified
315000.33,6397722.92,42.26,0,0,0,1,Unclassified
315000.19,6397722.31,43.41,0,0,0,1,Unclassified
315000.11,6397721.35,43.47,0,0,0,1,Unclassified
315000.03,6397720.36,43.45,0,0,0,1,Unclassified
315000.04,6397717.42,40.32,0,0,0,2,Ground
315000.01,6397715.17,40.89,0,0,0,1,Unclassified
315000.10,6397716.03,40.63,0,0,0,2,Ground
315000.19,6397716.93,40.43,0,0,0,2,Ground
315000.10,6397718.93,43.63,0,0,0,1,Unclassified
315000.18,6397719.89,43.60,0,0,0,1,Unclassified
315000.25,6397720.89,43.73,0,0,0,1,Unclassified
315000.34,6397721.85,43.66,0,0,0,1,Unclassified
315000.41,6397722.85,43.71,0,0,0,1,Unclassified
315000.50,6397708.82,43.25,0,0,0,1,Unclassified
315000.41,6397707.99,43.53,0,0,0,1,Unclassified
315000.37,6397706.90,42.99,0,0,0,1,Unclassified
315000.32,6397705.83,42.54,0,0,0,1,Unclassified
315000.38,6397704.10,40.01,0,0,0,2,Ground
315000.30,6397703.22,40.06,0,0,0,2,Ground
315000.23,6397702.31,40.04,0,0,0,2,Ground
315000.15,6397701.41,40.05,0,0,0,2,Ground
315000.08,6397700.51,40.05,0,0,0,2,Ground
315000.01,6397699.64,40.06,0,0,0,2,Ground
315000.03,6397698.18,40.12,0,0,0,1,Unclassified
315000.11,6397699.05,40.08,0,0,0,2,Ground
315000.18,6397699.93,40.09,0,0,0,2,Ground
315000.25,6397700.81,40.06,0,0,0,2,Ground
315000.33,6397701.73,40.12,0,0,0,2,Ground
315000.40,6397702.61,40.06,0,0,0,2,Ground
315000.47,6397703.52,40.10,0,0,0,2,Ground
315000.48,6397706.21,42.79,0,0,0,1,Unclassified
315000.53,6397707.26,43.22,0,0,0,1,Unclassified
315000.40,6397691.12,47.84,0,0,0,1,Unclassified
315000.39,6397689.89,46.62,0,0,0,1,Unclassified
315000.11,6397688.01,48.27,0,0,0,1,Unclassified
315000.53,6397685.33,40.28,0,0,0,2,Ground
315000.46,6397684.54,40.32,0,0,0,2,Ground
315000.40,6397683.73,40.28,0,0,0,2,Ground
315000.33,6397682.93,40.30,0,0,0,2,Ground
315000.27,6397682.13,40.28,0,0,0,2,Ground
315000.20,6397681.37,40.34,0,0,0,2,Ground
315000.14,6397680.58,40.33,0,0,0,2,Ground
315000.06,6397679.85,40.50,0,0,0,1,Unclassified
315000.01,6397679.86,43.08,0,0,0,1,Unclassified
315000.21,6397679.76,40.50,0,0,0,1,Unclassified
315000.28,6397680.50,40.37,0,0,0,1,Unclassified
315000.35,6397681.28,40.36,0,0,0,2,Ground
315000.42,6397682.06,40.34,0,0,0,1,Unclassified
315000.48,6397682.85,40.34,0,0,0,1,Unclassified
315000.45,6397677.80,50.85,0,0,0,1,Unclassified
315000.25,6397677.94,53.49,0,0,0,1,Unclassified
315000.19,6397677.19,53.48,0,0,0,1,Unclassified
315000.10,6397676.69,54.19,0,0,0,1,Unclassified
315000.02,6397676.03,54.42,0,0,0,1,Unclassified
315000.22,6397673.62,49.50,0,0,0,1,Unclassified
315000.14,6397672.99,49.80,0,0,0,1,Unclassified
315000.54,6397669.33,41.23,0,0,0,2,Ground
315000.25,6397670.06,45.46,0,0,0,1,Unclassified
315000.47,6397668.67,41.42,0,0,0,2,Ground
315000.09,6397670.01,47.45,0,0,0,1,Unclassified
315000.33,6397668.46,42.92,0,0,0,1,Unclassified
315000.00,6397669.51,48.04,0,0,0,1,Unclassified
315000.25,6397667.90,43.34,0,0,0,1,Unclassified
315000.04,6397668.11,46.06,0,0,0,1,Unclassified
315000.25,6397666.84,42.32,0,0,0,2,Ground
315000.17,6397666.25,42.66,0,0,0,2,Ground
315000.10,6397665.65,42.95,0,0,0,2,Ground
315000.03,6397665.02,43.17,0,0,0,2,Ground
315000.03,6397664.09,43.31,0,0,0,2,Ground
315000.09,6397664.74,43.21,0,0,0,2,Ground
315000.16,6397665.39,43.08,0,0,0,2,Ground
315000.23,6397665.98,42.77,0,0,0,2,Ground
315000.14,6397667.60,45.45,0,0,0,1,Unclassified
315000.15,6397668.61,46.36,0,0,0,1,Unclassified
315000.38,6397667.19,42.21,0,0,0,2,Ground
315000.45,6397667.79,41.88,0,0,0,2,Ground
315000.53,6397668.39,41.54,0,0,0,2,Ground
315000.06,6397674.77,53.85,0,0,0,1,Unclassified
315000.27,6397673.35,49.71,0,0,0,1,Unclassified
315000.09,6397675.67,54.35,0,0,0,1,Unclassified
315000.36,6397673.88,49.12,0,0,0,1,Unclassified
315000.15,6397676.39,54.34,0,0,0,1,Unclassified
315000.24,6397676.98,53.91,0,0,0,1,Unclassified
315000.32,6397677.60,53.52,0,0,0,1,Unclassified
315000.41,6397678.19,53.05,0,0,0,1,Unclassified
315000.50,6397657.44,49.90,0,0,0,1,Unclassified
315000.45,6397656.83,49.94,0,0,0,1,Unclassified
315000.46,6397655.75,48.61,0,0,0,1,Unclassified
315000.40,6397655.22,48.85,0,0,0,1,Unclassified
315000.35,6397654.63,48.87,0,0,0,1,Unclassified
315000.25,6397654.40,49.94,0,0,0,1,Unclassified
315000.23,6397653.61,49.36,0,0,0,1,Unclassified
315000.40,6397652.42,45.97,0,0,0,2,Ground
315000.16,6397653.17,49.80,0,0,0,1,Unclassified
315000.35,6397651.87,46.13,0,0,0,2,Ground
315000.29,6397651.32,46.23,0,0,0,2,Ground
315000.24,6397650.75,46.26,0,0,0,2,Ground
315000.19,6397650.19,46.32,0,0,0,2,Ground
315000.14,6397649.63,46.35,0,0,0,2,Ground
315000.10,6397649.06,46.36,0,0,0,2,Ground
315000.05,6397648.49,46.36,0,0,0,2,Ground
315000.00,6397647.96,46.43,0,0,0,2,Ground
315000.07,6397647.88,46.51,0,0,0,1,Unclassified
315000.12,6397648.38,46.35,0,0,0,2,Ground
315000.17,6397648.95,46.34,0,0,0,2,Ground
315000.21,6397649.52,46.36,0,0,0,2,Ground
315000.26,6397650.08,46.34,0,0,0,1,Unclassified
315000.31,6397650.64,46.30,0,0,0,1,Unclassified
315000.36,6397651.20,46.24,0,0,0,2,Ground
315000.42,6397651.75,46.16,0,0,0,2,Ground
315000.30,6397653.47,49.33,0,0,0,1,Unclassified
315000.32,6397654.30,50.03,0,0,0,1,Unclassified
315000.42,6397654.56,49.07,0,0,0,1,Unclassified
315000.51,6397655.82,49.23,0,0,0,1,Unclassified
315000.53,6397656.65,49.82,0,0,0,1,Unclassified
315000.54,6397643.10,49.42,0,0,0,1,Unclassified
315000.52,6397640.89,47.38,0,0,0,2,Ground
315000.47,6397640.43,47.45,0,0,0,2,Ground
315000.43,6397639.96,47.48,0,0,0,2,Ground
315000.19,6397640.91,51.49,0,0,0,1,Unclassified
315000.39,6397639.51,47.57,0,0,0,2,Ground
315000.18,6397640.22,50.87,0,0,0,1,Unclassified
315000.16,6397639.64,50.56,0,0,0,1,Unclassified
315000.13,6397639.15,50.43,0,0,0,1,Unclassified
315000.04,6397638.35,50.77,0,0,0,1,Unclassified
315000.03,6397637.70,50.21,0,0,0,1,Unclassified
315000.10,6397636.54,48.22,0,0,0,2,Ground
315000.06,6397636.12,48.28,0,0,0,2,Ground
315000.01,6397635.73,48.39,0,0,0,2,Ground
315000.01,6397635.01,48.46,0,0,0,2,Ground
315000.05,6397635.44,48.44,0,0,0,2,Ground
315000.09,6397635.84,48.37,0,0,0,2,Ground
315000.13,6397636.26,48.31,0,0,0,1,Unclassified
315000.13,6397638.39,50.54,0,0,0,1,Unclassified
315000.14,6397639.03,51.03,0,0,0,1,Unclassified
315000.21,6397639.26,50.38,0,0,0,1,Unclassified
315000.24,6397639.83,50.69,0,0,0,1,Unclassified
315000.43,6397639.20,47.64,0,0,0,2,Ground
315000.47,6397639.66,47.57,0,0,0,2,Ground
315000.51,6397640.11,47.50,0,0,0,2,Ground
315000.39,6397630.52,53.91,0,0,0,1,Unclassified
315000.41,6397629.80,52.88,0,0,0,1,Unclassified
315000.53,6397626.79,48.33,0,0,0,2,Ground
315000.50,6397626.48,48.38,0,0,0,2,Ground
315000.47,6397626.18,48.42,0,0,0,2,Ground
315000.44,6397625.89,48.51,0,0,0,2,Ground
315000.41,6397625.60,48.56,0,0,0,2,Ground
315000.39,6397625.33,48.62,0,0,0,2,Ground
315000.36,6397625.04,48.70,0,0,0,2,Ground
315000.33,6397624.78,48.79,0,0,0,2,Ground
315000.30,6397624.51,48.83,0,0,0,2,Ground
315000.27,6397624.25,48.92,0,0,0,2,Ground
315000.25,6397623.99,48.96,0,0,0,2,Ground
315000.22,6397623.74,49.03,0,0,0,2,Ground
315000.20,6397623.48,49.07,0,0,0,2,Ground
315000.18,6397623.21,49.08,0,0,0,2,Ground
315000.15,6397622.96,49.11,0,0,0,2,Ground
315000.13,6397622.72,49.15,0,0,0,2,Ground
315000.11,6397622.49,49.19,0,0,0,2,Ground
315000.08,6397622.28,49.33,0,0,0,2,Ground
315000.06,6397622.07,49.41,0,0,0,2,Ground
315000.04,6397621.85,49.43,0,0,0,2,Ground
315000.02,6397621.63,49.49,0,0,0,2,Ground
315000.01,6397621.22,49.61,0,0,0,1,Unclassified
315000.03,6397621.43,49.59,0,0,0,2,Ground
315000.06,6397621.64,49.52,0,0,0,2,Ground
315000.08,6397621.86,49.46,0,0,0,2,Ground
315000.10,6397622.07,49.43,0,0,0,2,Ground
315000.12,6397622.29,49.37,0,0,0,1,Unclassified
315000.15,6397622.49,49.20,0,0,0,1,Unclassified
315000.18,6397622.73,49.16,0,0,0,1,Unclassified
315000.20,6397622.96,49.12,0,0,0,1,Unclassified
315000.22,6397623.22,49.10,0,0,0,1,Unclassified
315000.25,6397623.48,49.07,0,0,0,2,Ground
315000.27,6397623.74,49.05,0,0,0,2,Ground
315000.30,6397623.99,48.99,0,0,0,2,Ground
315000.32,6397624.25,48.93,0,0,0,2,Ground
315000.35,6397624.51,48.86,0,0,0,2,Ground
315000.38,6397624.78,48.80,0,0,0,2,Ground
315000.41,6397625.04,48.71,0,0,0,2,Ground
315000.44,6397625.33,48.67,0,0,0,1,Unclassified
315000.46,6397625.60,48.57,0,0,0,1,Unclassified
315000.49,6397625.89,48.53,0,0,0,1,Unclassified
315000.52,6397626.18,48.46,0,0,0,1,Unclassified
315000.47,6397629.78,52.87,0,0,0,1,Unclassified
317229.29,6397500.10,26.18,0,0,0,1,Unclassified
317230.49,6397500.55,23.17,0,0,0,1,Unclassified
317230.64,6397500.58,23.24,0,0,0,1,Unclassified
317230.60,6397500.52,23.86,0,0,0,1,Unclassified
317230.70,6397500.53,24.03,0,0,0,1,Unclassified
317230.82,6397500.53,24.20,0,0,0,1,Unclassified
317230.92,6397500.54,24.35,0,0,0,1,Unclassified
317231.05,6397500.56,24.40,0,0,0,1,Unclassified
317231.18,6397500.58,24.46,0,0,0,1,Unclassified
317231.30,6397500.59,24.52,0,0,0,1,Unclassified
317231.46,6397500.63,24.46,0,0,0,1,Unclassified
317231.57,6397500.64,24.51,0,0,0,1,Unclassified
317231.98,6397500.68,25.00,0,0,0,1,Unclassified
317232.09,6397500.70,24.98,0,0,0,1,Unclassified
317232.17,6397500.71,25.03,0,0,0,1,Unclassified
317232.26,6397500.73,25.01,0,0,0,1,Unclassified
317232.35,6397500.75,25.03,0,0,0,1,Unclassified
317232.43,6397500.76,25.02,0,0,0,1,Unclassified
317232.50,6397500.77,25.04,0,0,0,1,Unclassified
317232.57,6397500.79,25.04,0,0,0,1,Unclassified
317232.63,6397500.79,25.06,0,0,0,1,Unclassified
317232.69,6397500.81,25.04,0,0,0,1,Unclassified
317232.75,6397500.82,25.04,0,0,0,1,Unclassified
317232.80,6397500.83,25.04,0,0,0,1,Unclassified
317232.85,6397500.84,25.06,0,0,0,1,Unclassified
317232.90,6397500.85,25.03,0,0,0,1,Unclassified
317232.94,6397500.86,25.03,0,0,0,1,Unclassified
317232.97,6397500.86,25.04,0,0,0,1,Unclassified
317232.99,6397500.87,25.05,0,0,0,1,Unclassified
317233.02,6397500.87,25.03,0,0,0,1,Unclassified
317233.03,6397500.87,25.05,0,0,0,1,Unclassified
317233.05,6397500.88,25.03,0,0,0,1,Unclassified
317233.06,6397500.88,25.04,0,0,0,1,Unclassified
317233.07,6397500.89,25.01,0,0,0,1,Unclassified
317233.05,6397500.88,25.06,0,0,0,1,Unclassified
317233.06,6397500.88,25.03,0,0,0,1,Unclassified
317233.03,6397500.88,25.05,0,0,0,1,Unclassified
317233.01,6397500.88,25.02,0,0,0,1,Unclassified
317232.98,6397500.87,25.05,0,0,0,1,Unclassified
317232.96,6397500.87,25.02,0,0,0,1,Unclassified
317232.92,6397500.86,25.05,0,0,0,1,Unclassified
317232.88,6397500.86,25.03,0,0,0,1,Unclassified
317232.84,6397500.85,25.05,0,0,0,1,Unclassified
317232.80,6397500.84,25.03,0,0,0,1,Unclassified
317232.74,6397500.83,25.03,0,0,0,1,Unclassified
317232.69,6397500.83,25.02,0,0,0,1,Unclassified
317232.63,6397500.81,25.03,0,0,0,1,Unclassified
317232.56,6397500.80,25.03,0,0,0,1,Unclassified
317232.49,6397500.79,25.03,0,0,0,1,Unclassified
317232.42,6397500.78,25.02,0,0,0,1,Unclassified
317232.34,6397500.77,25.01,0,0,0,1,Unclassified
317232.26,6397500.75,25.01,0,0,0,1,Unclassified
317232.17,6397500.74,25.01,0,0,0,1,Unclassified
317232.08,6397500.72,24.98,0,0,0,1,Unclassified
317231.98,6397500.71,24.97,0,0,0,1,Unclassified
317231.90,6397500.70,24.89,0,0,0,1,Unclassified
317231.43,6397500.65,24.52,0,0,0,1,Unclassified
317231.31,6397500.63,24.49,0,0,0,1,Unclassified
317231.16,6397500.61,24.49,0,0,0,1,Unclassified
317231.04,6397500.59,24.41,0,0,0,1,Unclassified
317230.92,6397500.58,24.34,0,0,0,1,Unclassified
317230.80,6397500.57,24.22,0,0,0,1,Unclassified
317230.69,6397500.56,24.07,0,0,0,1,Unclassified
317230.58,6397500.56,23.90,0,0,0,1,Unclassified
317230.64,6397500.62,23.22,0,0,0,1,Unclassified
317230.47,6397500.60,23.19,0,0,0,1,Unclassified
317229.28,6397500.14,26.20,0,0,0,1,Unclassified
317229.11,6397500.11,26.16,0,0,0,1,Unclassified
317228.92,6397500.08,26.17,0,0,0,1,Unclassified
317218.76,6397500.25,23.93,0,0,0,1,Unclassified
317219.15,6397500.32,23.84,0,0,0,1,Unclassified
317219.52,6397500.40,23.85,0,0,0,1,Unclassified
317219.88,6397500.47,23.83,0,0,0,1,Unclassified
317220.22,6397500.52,23.86,0,0,0,1,Unclassified
317220.57,6397500.59,23.84,0,0,0,1,Unclassified
317220.92,6397500.66,23.80,0,0,0,1,Unclassified
317221.27,6397500.73,23.72,0,0,0,1,Unclassified
317221.63,6397500.80,23.65,0,0,0,1,Unclassified
317221.97,6397500.86,23.61,0,0,0,1,Unclassified
317222.29,6397500.92,23.61,0,0,0,1,Unclassified
317222.61,6397500.98,23.58,0,0,0,1,Unclassified
317223.68,6397501.20,23.17,0,0,0,1,Unclassified
317224.00,6397501.27,23.09,0,0,0,1,Unclassified
317221.67,6397500.21,30.87,0,0,0,1,Unclassified
317224.26,6397501.31,23.18,0,0,0,1,Unclassified
317221.91,6397500.24,31.01,0,0,0,1,Unclassified
317224.49,6397501.33,23.37,0,0,0,1,Unclassified
317222.04,6397500.23,31.47,0,0,0,1,Unclassified
317224.75,6397501.37,23.44,0,0,0,1,Unclassified
317222.36,6397500.31,31.28,0,0,0,1,Unclassified
317225.04,6397501.43,23.36,0,0,0,1,Unclassified
317222.73,6397500.40,31.02,0,0,0,1,Unclassified
317225.33,6397501.49,23.34,0,0,0,1,Unclassified
317223.06,6397500.47,30.84,0,0,0,1,Unclassified
317225.59,6397501.53,23.37,0,0,0,1,Unclassified
317225.87,6397501.59,23.33,0,0,0,1,Unclassified
317226.13,6397501.63,23.33,0,0,0,1,Unclassified
317226.39,6397501.68,23.30,0,0,0,1,Unclassified
317226.63,6397501.72,23.34,0,0,0,1,Unclassified
317226.89,6397501.77,23.29,0,0,0,1,Unclassified
317227.09,6397501.80,23.41,0,0,0,1,Unclassified
317227.32,6397501.84,23.45,0,0,0,1,Unclassified
317227.57,6397501.89,23.38,0,0,0,1,Unclassified
317227.79,6397501.93,23.37,0,0,0,1,Unclassified
317228.01,6397501.97,23.37,0,0,0,1,Unclassified
317228.25,6397502.02,23.31,0,0,0,1,Unclassified
317228.48,6397502.06,23.26,0,0,0,1,Unclassified
317228.69,6397502.10,23.24,0,0,0,1,Unclassified
317228.89,6397502.14,23.24,0,0,0,1,Unclassified
317229.08,6397502.17,23.24,0,0,0,1,Unclassified
317229.28,6397502.21,23.24,0,0,0,1,Unclassified
317229.47,6397502.24,23.23,0,0,0,1,Unclassified
317229.65,6397502.27,23.24,0,0,0,1,Unclassified
317229.83,6397502.31,23.22,0,0,0,1,Unclassified
317230.00,6397502.34,23.22,0,0,0,1,Unclassified
317230.18,6397502.38,23.19,0,0,0,1,Unclassified
317230.32,6397502.40,23.25,0,0,0,1,Unclassified
317230.50,6397502.44,23.19,0,0,0,1,Unclassified
317230.65,6397502.46,23.19,0,0,0,1,Unclassified
317230.80,6397502.49,23.17,0,0,0,1,Unclassified
317230.93,6397502.51,23.22,0,0,0,1,Unclassified
317231.08,6397502.54,23.18,0,0,0,1,Unclassified
317231.21,6397502.57,23.18,0,0,0,1,Unclassified
317231.35,6397502.59,23.14,0,0,0,1,Unclassified
317231.46,6397502.61,23.20,0,0,0,1,Unclassified
317231.59,6397502.64,23.16,0,0,0,1,Unclassified
317231.69,6397502.65,23.20,0,0,0,1,Unclassified
317231.80,6397502.67,23.17,0,0,0,1,Unclassified
317231.89,6397502.69,23.21,0,0,0,1,Unclassified
317232.00,6397502.71,23.17,0,0,0,1,Unclassified
317232.09,6397502.73,23.18,0,0,0,1,Unclassified
317232.19,6397502.74,23.17,0,0,0,1,Unclassified
317232.27,6397502.76,23.18,0,0,0,1,Unclassified
317232.35,6397502.77,23.19,0,0,0,1,Unclassified
317232.43,6397502.79,23.16,0,0,0,1,Unclassified
317232.48,6397502.80,23.19,0,0,0,1,Unclassified
317232.54,6397502.81,23.20,0,0,0,1,Unclassified
317232.61,6397502.82,23.18,0,0,0,1,Unclassified
317232.66,6397502.83,23.18,0,0,0,1,Unclassified
317232.71,6397502.84,23.19,0,0,0,1,Unclassified
317232.75,6397502.85,23.19,0,0,0,1,Unclassified
317232.78,6397502.86,23.19,0,0,0,1,Unclassified
317232.82,6397502.86,23.18,0,0,0,1,Unclassified
317232.84,6397502.86,23.21,0,0,0,1,Unclassified
317232.52,6397502.73,24.22,0,0,0,1,Unclassified
317232.55,6397502.74,24.18,0,0,0,1,Unclassified
317232.62,6397502.76,24.03,0,0,0,1,Unclassified
317232.55,6397502.72,24.30,0,0,0,1,Unclassified
317232.52,6397502.71,24.37,0,0,0,1,Unclassified
317232.57,6397502.74,24.22,0,0,0,1,Unclassified
317232.52,6397502.72,24.36,0,0,0,1,Unclassified
317232.54,6397502.73,24.29,0,0,0,1,Unclassified
317232.49,6397502.71,24.32,0,0,0,1,Unclassified
317232.84,6397502.87,23.23,0,0,0,1,Unclassified
317232.81,6397502.87,23.22,0,0,0,1,Unclassified
317232.79,6397502.86,23.20,0,0,0,1,Unclassified
317232.76,6397502.86,23.20,0,0,0,1,Unclassified
317232.73,6397502.86,23.18,0,0,0,1,Unclassified
317232.69,6397502.85,23.17,0,0,0,1,Unclassified
317232.65,6397502.84,23.16,0,0,0,1,Unclassified
317232.58,6397502.83,23.19,0,0,0,1,Unclassified
317232.53,6397502.82,23.16,0,0,0,1,Unclassified
317232.46,6397502.81,23.18,0,0,0,1,Unclassified
317232.40,6397502.80,23.17,0,0,0,1,Unclassified
317232.32,6397502.79,23.19,0,0,0,1,Unclassified
317232.24,6397502.77,23.19,0,0,0,1,Unclassified
317232.16,6397502.76,23.18,0,0,0,1,Unclassified
317232.07,6397502.74,23.18,0,0,0,1,Unclassified
317231.98,6397502.73,23.17,0,0,0,1,Unclassified
317231.88,6397502.71,23.17,0,0,0,1,Unclassified
317231.77,6397502.69,23.19,0,0,0,1,Unclassified
